BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
607922,RUPAY,DEBIT,PLATINUM,INDIAN BANK,9.118E+13,http://www.indianbank.in,IN,IND,INDIA
607923,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607924,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607925,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607926,RUPAY,DEBIT,PMJDY,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607927,RUPAY,DEBIT,PMJDY,BANK OF INDIA,9.118E+12,https://www.bankofindia.co.in,IN,IND,INDIA
607928,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607929,RUPAY,DEBIT,CLASSIC,NORTH EAST SMALL FINANCE BANK,,,IN,IND,INDIA
607930,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
607931,RUPAY,DEBIT,PREPAID RELOADABLE,INDUSIND BANK,+91 20 3046 1600-609,https://www.indusind.com,IN,IND,INDIA
607932,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607933,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607934,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
607935,RUPAY,DEBIT,CLASSIC,ODISHA STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
607936,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
607937,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607938,RUPAY,DEBIT,PLATINUM,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
607939,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607940,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607941,RUPAY,DEBIT,PMJDY,KARUR VYSYA BANK,,,IN,IND,INDIA
607942,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607943,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607944,RUPAY,DEBIT,CLASSIC,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
607945,RUPAY,DEBIT,CLASSIC,BANK OF INDIA,9.118E+12,https://www.bankofindia.co.in,IN,IND,INDIA
607946,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607947,RUPAY,DEBIT,CLASSIC,BANK OF INDIA,9.118E+12,https://www.bankofindia.co.in,IN,IND,INDIA
607948,RUPAY,DEBIT,CLASSIC,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
607949,RUPAY,DEBIT,PMJDY,CITY UNION BANK,,,IN,IND,INDIA
607950,RUPAY,DEBIT,PREPAID RELOADABLE,TAMILNADU MERCANTILE BANK,,,IN,IND,INDIA
607951,RUPAY,DEBIT,PMJDY,KARNATAKA BANK,,,IN,IND,INDIA
607952,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607953,RUPAY,DEBIT,CLASSIC,SARASWAT CO-OPERATIVE BANK,,,IN,IND,INDIA
607954,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607955,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607956,RUPAY,DEBIT,CLASSIC,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
607957,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607958,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607959,RUPAY,DEBIT,CLASSIC,SARASWAT CO-OPERATIVE BANK,,,IN,IND,INDIA
607960,RUPAY,DEBIT,CLASSIC,SARASWAT CO-OPERATIVE BANK,,,IN,IND,INDIA
607961,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607962,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607963,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607964,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607965,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607966,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607967,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607968,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607969,RUPAY,DEBIT,CLASSIC,KARNATAKA STATE CO-OPERATIVE APEX BANK,,,IN,IND,INDIA
607970,RUPAY,DEBIT,CLASSIC,KARNATAKA STATE CO-OPERATIVE APEX BANK,,,IN,IND,INDIA
607971,RUPAY,DEBIT,CLASSIC,KARNATAKA STATE CO-OPERATIVE APEX BANK,,,IN,IND,INDIA
607972,RUPAY,DEBIT,CLASSIC,GUJARAT STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
607973,RUPAY,DEBIT,CLASSIC,GUJARAT STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
607974,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607975,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607976,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607977,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607978,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607979,RUPAY,DEBIT,PLATINUM,CITY UNION BANK,,,IN,IND,INDIA
607980,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607981,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607982,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607983,RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
607984,RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
607985,RUPAY,DEBIT,,,,,IN,IND,INDIA
607986,RUPAY,DEBIT,,,,,IN,IND,INDIA
607987,RUPAY,DEBIT,,,,,IN,IND,INDIA
607988,RUPAY,DEBIT,,,,,IN,IND,INDIA
607989,RUPAY,DEBIT,,,,,IN,IND,INDIA
607990,RUPAY,DEBIT,,,,,IN,IND,INDIA
607991,RUPAY,DEBIT,,,,,IN,IND,INDIA
607992,RUPAY,DEBIT,,,,,IN,IND,INDIA
607993,RUPAY,DEBIT,,,,,IN,IND,INDIA
607994,RUPAY,DEBIT,,,,,IN,IND,INDIA
607995,RUPAY,DEBIT,,,,,IN,IND,INDIA
607996,RUPAY,DEBIT,,,,,IN,IND,INDIA
607997,RUPAY,DEBIT,,,,,IN,IND,INDIA
607998,RUPAY,DEBIT,,,,,IN,IND,INDIA
607999,RUPAY,DEBIT,,,,,IN,IND,INDIA
608000,RUPAY,DEBIT,,,,,IN,IND,INDIA
608001,RUPAY,DEBIT,CLASSIC,FINO PAYMENTS BANK,,,IN,IND,INDIA
608002,RUPAY,DEBIT,PLATINUM,FINO PAYMENTS BANK,,,IN,IND,INDIA
608003,RUPAY,DEBIT,PREPAID,FINO PAYMENTS BANK,,,IN,IND,INDIA
608004,RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
608005,RUPAY,DEBIT,PREPAID RELOADABLE,DEVELOPMENT BANK OF SINGAPORE,,,IN,IND,INDIA
608006,RUPAY,DEBIT,PREPAID RELOADABLE,KOTAK MAHINDRA BANK,,,IN,IND,INDIA
608007,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608008,RUPAY,DEBIT,PLATINUM,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608009,RUPAY,DEBIT,PLATINUM,GUJARAT STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
608010,RUPAY,DEBIT,PREPAID PLATINUM,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608011,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608012,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608013,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608014,RUPAY,DEBIT,CLASSIC,UTKARSH SMALL FINANCE BANK,,,IN,IND,INDIA
608015,RUPAY,DEBIT,PREPAID,,,,IN,IND,INDIA
608016,RUPAY,DEBIT,CLASSIC,SHAMRAO VITHAL CO-OPERATIVE BANK,9.12267E+11,https://www.svcbank.com,IN,IND,INDIA
608017,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608018,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608019,RUPAY,DEBIT,CLASSIC,TELANGANA STATE CO-OPERATIVE APEX BANK,,,IN,IND,INDIA
608020,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608021,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608022,RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
608023,RUPAY,DEBIT,PLATINUM,INDIAN BANK,9.118E+13,http://www.indianbank.in,IN,IND,INDIA
608024,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608025,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608026,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608027,RUPAY,DEBIT,PMJDY,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608028,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608029,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608030,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608031,RUPAY,DEBIT,CLASSIC,CANARA BANK,9.118E+12,https://www.canarabank.com,IN,IND,INDIA
608032,RUPAY,DEBIT,PLATINUM,PAYTM PAYMENTS BANK,,,IN,IND,INDIA
608033,RUPAY,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
608034,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608035,RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
608036,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608037,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608038,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608039,RUPAY,DEBIT,CLASSIC,INDUSIND BANK,+91 20 3046 1600-609,https://www.indusind.com,IN,IND,INDIA
608040,RUPAY,DEBIT,PLATINUM,INDUSIND BANK,+91 20 3046 1600-609,https://www.indusind.com,IN,IND,INDIA
608041,RUPAY,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
608042,RUPAY,DEBIT,CLASSIC,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
608043,RUPAY,DEBIT,PMJDY,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
608044,RUPAY,DEBIT,CLASSIC,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
608045,RUPAY,DEBIT,CLASSIC,CANARA BANK,9.118E+12,https://www.canarabank.com,IN,IND,INDIA
608046,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608047,RUPAY,DEBIT,PREPAID,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
608048,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608049,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608050,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608051,RUPAY,DEBIT,PREPAID RELOADABLE,RBL BANK,9.12261E+11,https://www.rblbank.com,IN,IND,INDIA
608052,RUPAY,DEBIT,PMJDY,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
608053,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608054,RUPAY,DEBIT,PLATINUM,,,,IN,IND,INDIA
608055,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608056,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608057,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608058,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608059,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608060,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608061,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608062,RUPAY,DEBIT,PMJDY,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608063,RUPAY,DEBIT,PMJDY,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608064,RUPAY,DEBIT,PMJDY,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608065,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608066,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608067,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
608068,RUPAY,DEBIT,CLASSIC,GUJARAT STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
608069,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608070,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608071,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608072,RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
608073,RUPAY,DEBIT,PMJDY,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
608074,RUPAY,DEBIT,PREPAID,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608075,RUPAY,DEBIT,PREPAID,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608076,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608077,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608078,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
608079,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608080,RUPAY,DEBIT,PREPAID,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608081,RUPAY,DEBIT,CLASSIC,FINCARE SMALL FINANCE BANK,,,IN,IND,INDIA
608082,RUPAY,DEBIT,PLATINUM,FINCARE SMALL FINANCE BANK,,,IN,IND,INDIA
608083,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608084,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608085,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608086,RUPAY,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
608087,RUPAY,DEBIT,PLATINUM,AU SMALL FINANCE BANK,,,IN,IND,INDIA
608088,RUPAY,DEBIT,CLASSIC,AU SMALL FINANCE BANK,,,IN,IND,INDIA
608089,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608090,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608091,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608092,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608093,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608094,RUPAY,DEBIT,CLASSIC,INDIAN OVERSEAS BANK,9.118E+12,https://www.iob.in,IN,IND,INDIA
608095,RUPAY,DEBIT,PMJDY,INDIAN OVERSEAS BANK,9.118E+12,https://www.iob.in,IN,IND,INDIA
608096,RUPAY,DEBIT,CLASSIC,INDIAN OVERSEAS BANK,9.118E+12,https://www.iob.in,IN,IND,INDIA
608097,RUPAY,DEBIT,CLASSIC,TAMILNADU STATE APEX CO-OPERATIVE BANK,,,IN,IND,INDIA
608098,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608099,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608100,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608101,RUPAY,DEBIT,CLASSIC,JAMMU AND KASHMIR BANK,,,IN,IND,INDIA
608102,RUPAY,DEBIT,CLASSIC,INDIAN BANK,9.118E+13,http://www.indianbank.in,IN,IND,INDIA
608103,RUPAY,DEBIT,PREPAID PLATINUM,NSDL PAYMENTS BANK,,,IN,IND,INDIA
608104,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608105,RUPAY,DEBIT,CLASSIC,JAMMU AND KASHMIR BANK,,,IN,IND,INDIA
608106,RUPAY,DEBIT,PMJDY,JAMMU AND KASHMIR BANK,,,IN,IND,INDIA
608107,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608108,RUPAY,DEBIT,PREPAID RELOADABLE,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608109,RUPAY,DEBIT,PLATINUM,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608110,RUPAY,DEBIT,CLASSIC,BHARATIYA MAHILA BANK,,,IN,IND,INDIA
608111,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608112,RUPAY,CREDIT,CLASSIC,INDIAN BANK,9.118E+13,http://www.indianbank.in,IN,IND,INDIA
608113,RUPAY,DEBIT,PLATINUM,NKGSB CO-OPERATIVE BANK,,,IN,IND,INDIA
608114,RUPAY,CREDIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
608115,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608116,RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
608117,RUPAY,DEBIT,CLASSIC,"IDFC BANK, LTD.",,,IN,IND,INDIA
608118,RUPAY,DEBIT,PLATINUM,,,,IN,IND,INDIA
608119,RUPAY,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
608120,RUPAY,DEBIT,CLASSIC,KARUR VYSYA BANK,,,IN,IND,INDIA
608121,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608122,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608123,RUPAY,DEBIT,CLASSIC,THANE JANATA SAHAKARI BANK,,,IN,IND,INDIA
608124,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608125,RUPAY,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
608126,RUPAY,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
608127,RUPAY,DEBIT,PMJDY,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
608128,RUPAY,DEBIT,PMJDY,PUNJAB GRAMIN BANK,9.118E+12,https://pgbmobile.in,IN,IND,INDIA
608129,RUPAY,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
608130,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608131,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608132,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608133,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608134,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608135,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
608136,RUPAY,DEBIT,CLASSIC,BANK OF INDIA,9.118E+12,https://www.bankofindia.co.in,IN,IND,INDIA
608137,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608138,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
608139,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
608140,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
608141,RUPAY,DEBIT,CLASSIC,BANK OF INDIA,9.118E+12,https://www.bankofindia.co.in,IN,IND,INDIA
608142,RUPAY,DEBIT,CLASSIC,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
608143,RUPAY,DEBIT,CLASSIC,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
608144,RUPAY,DEBIT,CLASSIC,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
608145,RUPAY,DEBIT,CLASSIC,FEDERAL BANK,9.118E+12,https://www.federalbank.co.in,IN,IND,INDIA
608146,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608147,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608148,RUPAY,DEBIT,CLASSIC,"ANANTAPUR CO-OPERATIVE TOWN BANK, LTD., ANANTAPUR",,,IN,IND,INDIA
608149,RUPAY,DEBIT,CLASSIC,JANA SMALL FINANCE BANK,,,IN,IND,INDIA
608150,RUPAY,DEBIT,CLASSIC,"SANMITRA SAKAKARI BANK, LTD., MUMBAI",,,IN,IND,INDIA
608151,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
608152,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608153,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608154,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608155,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608156,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
608157,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
608158,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608159,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
608160,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
608161,RUPAY,DEBIT,CLASSIC,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
608162,RUPAY,DEBIT,CLASSIC,PUNJAB & SIND BANK,9.118E+12,https://www.psbindia.com,IN,IND,INDIA
608163,RUPAY,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
608164,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
608165,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
608166,RUPAY,DEBIT,CLASSIC,INDIAN OVERSEAS BANK,9.118E+12,https://www.iob.in,IN,IND,INDIA
